author,content,description,photo_url,pub_date,source,title,url
"Cheri Mossburg, CNN","(CNN)The Getty Fire that has burned more than 600 acres in Los Angeles and destroyed a dozen homes likely was started by a eucalyptus tree limb that fell into power lines, sparking and igniting nearby brush, video and a fire department investigation shows.
M… [+721 chars]","The Getty Fire that has burned more than 600 acres in Los Angeles and destroyed a dozen homes likely was started by a eucalyptus tree limb that fell into power lines, sparking and igniting nearby brush, video and a fire department investigation shows.",https://cdn.cnn.com/cnnnext/dam/assets/191028192754-01-ca-wildfire-getty-fire-1028-super-tease.jpg,2019-10-30,CNN,Dramatic video shows moment Los Angeles wildfire begins,https://www.cnn.com/2019/10/29/us/california-getty-fire-cause/index.html
"Amy Chillag, CNN","(CNN)California's wildfires have forced hundreds of thousands of people from their homes as firefighters battle historically dire conditions. While families scramble to find shelter, several funds have been set up to help evacuees deal with the anticipated da… [+1172 chars]","California's wildfires have forced hundreds of thousands of people from their homes as firefighters battle historically dire conditions. While families scramble to find shelter, several funds have been set up to help evacuees deal with the anticipated damage …",https://cdn.cnn.com/cnnnext/dam/assets/191028134501-01-california-fires-1028-getty-super-tease.jpg,2019-10-29,CNN,Here's how you can help California's wildfire victims,https://www.cnn.com/2019/10/29/us/how-to-help-california-wildfire-victims-iyw-trnd/index.html
Hannah Brown,"Neal Waters/Anadolu Agency/Getty Images California brush fires keep on burning; Argentines vote in a new president. Vox Sentences is your daily digest for what’s happening in the world. Sign up for the Vox Sentences newsletter, delivered straight to your inbo… [+4274 chars]",California brush fires keep on burning; Argentines vote in a new president.,https://cdn.vox-cdn.com/thumbor/bfPMfolT81EZ8fJeG-bbKWf_xxc=/0x43:600x357/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19326478/FIRE.153112.jpg,2019-10-29,Vox.com,Vox Sentences: The California calamity,https://www.vox.com/vox-sentences/2019/10/28/20937191/california-fires-argentina
The Associated Press,"LOS ANGELES (AP) Southern California Edison says it’s likely its equipment caused a wildfire last year that killed three people and destroyed more than 1,600 homes and other buildings.
The Woolsey Fire in November burned from north of Los Angeles south throu… [+683 chars]","LOS ANGELES (AP) — Southern California Edison says it’s likely its equipment caused a wildfire last year that killed three people and destroyed more than 1,600 homes and other buildings. The Woolsey Fire in November burned from north of Los Angeles south thro…",https://www.seattletimes.com/wp-content/themes/st_refresh/img/st-meta-facebook.png,2019-10-29,Seattletimes.com,California utility says it may have sparked deadly 2018 fire,https://www.seattletimes.com/business/california-utility-says-it-may-have-sparked-deadly-2018-fire/
Amanda Bartlett,"<ul><li>Click through the gallery for photos of missing and found pets displaced after the Kincade Fire. In this photo, veterinarian Beilnda Evans performs a check-up on a cat evacuee at the Marin Civic Center.
Click through the gallery for photos of missing… [+5895 chars]","A growing number of wayward dogs, cats and even horses are making appearances around Sonoma County; left behind as a result of sudden evacuation orders and sweeping wildfires, which forced thousands of individuals to flee their homes at a moment's notice. 
 P…",https://s.hdnux.com/photos/01/06/52/11/18522746/3/rawImage.jpg,2019-10-29,Sfgate.com,These pets were separated from their owners during the Kincade Fire. Recognize any of them? - SF Gate,https://www.sfgate.com/california-wildfires/article/kincade-fire-missing-found-pets-14569524.php
KCRG,"KNOXVILLE, Iowa (AP) Authorities say an Iowa family's attempt at a gender reveal party for a soon-to-be-born baby went horribly wrong when a homemade device that was meant to discharge colored powder instead exploded like a pipe bomb, killing a 56-year-old re… [+2173 chars]",Iowa sheriff: Deadly gender reveal party explosion was stunt gone awry KCRG Partygoers thought they'd built a clever gender reveal device. It turned out to be a deadly pipe bomb CNN Sheriff: Gender reveal party explosion was a stunt gone awry WANE Gender reve…,https://media.graytvinc.com/images/1028_gender.JPG,2019-10-29,Kcrg.com,Iowa sheriff: Deadly gender reveal party explosion was stunt gone awry - KCRG,https://www.kcrg.com/content/news/Iowa-sheriff-Deadly-gender-reveal-party-explosion-was-stunt-gone-awry-564029571.html
Associated Press,"KNOXVILLE, Iowa Authorities say an Iowa familys attempt at a gender reveal party for a soon-to-be-born baby went horribly wrong when a homemade device that was meant to discharge colored powder instead exploded like a pipe bomb, killing a 56-year-old relative… [+2106 chars]",Iowa sheriff: Gender reveal party explosion was stunt gone awry St. Paul Pioneer Press Partygoers thought they'd built a clever gender reveal device. It turned out to be a deadly pipe bomb CNN Sheriff: Gender reveal party explosion was a stunt gone awry WANE …,https://www.twincities.com/wp-content/uploads/2019/10/ART-BABY-SHOWER-CAKE-1682462.jpeg?w=1024&h=576,2019-10-29,Twincities.com,Iowa sheriff: Gender reveal party explosion was stunt gone awry - St. Paul Pioneer Press,https://www.twincities.com/2019/10/28/sheriff-gender-reveal-party-explosion-was-stunt-gone-awry/
http://www.facebook.com/ktla5,"Thousands of residents remain under evacuation orders Tuesday as firefighters continue working to increase containment on the destructive Getty Fire.
The 618-acre fire was only 5% contained as of the Los Angeles Fire Departments latest update Monday night.
… [+2442 chars]","Mandatory Evacuation Orders, Some School Closures Remain in Place as Firefighters Work on 618-Acre Getty Fire KTLA Los Angeles Firefighters Battle Wildfires in Los Angeles VOA News Fears of More Extreme Weather as Kincade Fire Swells The New York Times Editor…",https://tribktla.files.wordpress.com/2019/10/evacs.jpg?quality=85&strip=all&w=1200,2019-10-29,Ktla.com,"Mandatory Evacuation Orders, Some School Closures Remain in Place as Firefighters Work on 618-Acre Getty Fire - KTLA Los Angeles",https://ktla.com/2019/10/29/mandatory-evacuation-orders-remain-in-place-as-crews-work-to-contain-618-acre-getty-fire/
Madeline Wells,"SFMOMA and the California Academy of Sciences are both offering free admission this week for relief from the Kincade Fire.
SFMOMA and the California Academy of Sciences are both offering free admission this week for relief from the Kincade Fire.
 Photo: Pho… [+2054 chars]","While the air quality in San Francisco on Tuesday is not too bad - it's currently in the ""moderate"" category - it's forecasted to get worse  later this week , according to the Bay Area Air Quality Management District. To provide refuge to San Franciscans tryi…",https://s.hdnux.com/photos/01/06/51/75/18521940/4/rawImage.jpg,2019-10-29,Sfgate.com,SF museums offer refuge from fire with free admission,https://www.sfgate.com/bayarea/article/SF-museums-free-admission-Kincade-Fire-SFMOMA-14571903.php
Michael E. Mann,"Climate change was long regarded as a distant threat, one happening in far off places and future times. That is unfortunately no longer the case. Climate change is here, and it's burning through California.
I spent five years in the San Francisco Bay Area ge… [+3751 chars]","When it comes to climate change and wildfire, there is a solid connection.",https://d.newsweek.com/en/full/1540830/california-fire.jpg,2019-10-29,Newsweek,Climate Change Is Burning Down California. It's Time We Stopped Adding Fuel to the Fire | Opinion,https://www.newsweek.com/climate-change-california-fuel-fire-1468431
"Marco della Cava, USA TODAY","SANTA ROSA, Calif. Built in 1950, this Sonoma County towns squat blue-gray Veterans Memorial Auditorium has hosted everything from rock concerts to flea markets.
But lately it has reprised its role as a gathering place for fire evacuees. Nearly 3,000 people … [+8341 chars]","Chased from their homes by the Kincade Fire, California evacuees take refuge at Veterans Memorial Auditorium in Santa Rosa, other Red Cross shelters.",https://s.yimg.com/ny/api/res/1.2/6HKdVAPmyqVJG5IBpuzPOg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD05NjA-/https://s.yimg.com/uu/api/res/1.2/gzjOpecwwg1S.Tvrtm7LVg--~B/aD0xMzY2O3c9MTgyMTtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en-us/usa_today_news_641/c25987d8d383d3ed8b49bf01ef28f067,2019-10-30,Yahoo.com,'When I smelled that smoke... here we go again': Weary Californians seek shelter amid latest wildfire outbreak,https://news.yahoo.com/smelled-smoke-again-weary-californians-025638224.html
"Anne C. Mulkern, Peter Behr, E&E News","California will scrutinize deliberate power shut-offs by utilities and potentially fine them $100,000 per day for rule violations, Gov. Gavin Newsom said yesterday.
The California Public Utilities Commission is launching the inquiry into whether utilities ar… [+10154 chars]","Even with large-scale intentional power outages, utility equipment may have ignited recent blazes -- Read more on ScientificAmerican.com",https://static.scientificamerican.com/sciam/cache/file/3A38D9FF-9995-4AAF-9DDCE42492D17C64.png,2019-10-29,Scientificamerican.com,California Investigates Blackouts as New Fires Flare,https://www.scientificamerican.com/article/california-investigates-blackouts-as-new-fires-flare/
Agence France-Presse,"A fast-moving wildfire on Monday destroyed at least five multimillion-dollar homes in one of the wealthiest neighborhoods in Los Angeles and forced celebrities to flee in the middle of the night.
Among neighborhoods under evacuation orders was the posh area … [+5006 chars]",A fast-moving wildfire on Monday destroyed at least five multimillion-dollar homes in one of the wealthiest neighborhoods in Los Angeles and forced celebrities to flee in the middle of the night. Among neighborhoods under evacuation orders was the posh area o…,https://www.rawstory.com/wp-content/uploads/2019/10/Tick-Fire-California.jpg,2019-10-29,Rawstory.com,Residents flee as multimillion-dollar homes burn in Los Angeles wildfire,https://www.rawstory.com/2019/10/residents-flee-as-multimillion-dollar-homes-burn-in-los-angeles-wildfire/
Deutsche Welle (www.dw.com),"Authorities in California faced a new wildfire in Los Angeles as its firefighters were struggling to contain two massive blazes in the north and the south of the state on Monday.
The new blaze was reported early on Monday near LA's famed Getty Center museum.… [+1507 chars]","A new California wildfire has destroyed homes in a wealthy Los Angeles neighborhood and forced thousands to evacuate. Meanwhile, a local power company says its lines may have sparked two fires near San Francisco.",https://www.dw.com/image/51029415_304.jpg,2019-10-29,Dw.com,"California fire forces Schwarzenegger, LeBron out of LA homes",https://www.dw.com/en/california-fire-forces-schwarzenegger-lebron-out-of-la-homes/a-51029347
Chris Hauk,"Apple will be making a donation to California wildfire relief efforts, Apple CEO Tim Cookannounced on Twitter on Monday.
It has been a dangerous fire season so far in the state of California, with the Kincade fire in Sonoma County in Northern California that… [+1076 chars]","Apple will be making a donation to California wildfire relief efforts, Apple CEO Tim Cook announced on Twitter on Monday. Read More...",https://s4827.pcdn.co/wp-content/uploads/2019/10/191027141639-05-calif-fires-1027-large-169.jpg,2019-10-29,Mactrast.com,Apple to Donate to California Wildfire Relief Efforts,https://www.mactrast.com/2019/10/apple-to-donate-to-california-wildfire-relief-efforts/
Channel NewsAsia,,The Los Angeles Lakers basketball player and the Terminator: Dark Fate actor and former California governor are just some of the stars who have had to evacuate.,https://www.channelnewsasia.com/image/12043104/16x9/768/432/1a9ecc1e1693babc6f6c61c79ea329f5/ag/arnold-schwarzenegger-in-terminator-dark-fate.jpg,2019-10-29,Channelnewsasia.com,"LeBron James, Schwarzenegger among celebrities fleeing homes in LA wildfire",https://cnalifestyle.channelnewsasia.com/trending/celebrities-evacuate-los-angeles-wildfire-12043026
Rachel DeSantis,"Thousands of people up and down the coast of California have been evacuated as wildfires continue to burn, gobbling up thousands of acres and destroying hundreds of homes and buildings.
Six days after it broke out, the Kincade Fire has so far burned more tha… [+2698 chars]","Thousands of people up and down the coast of California have been evacuated as wildfires continue to burn, gobbling up thousands of acres and destroying hundreds of homes and buildings. Six days after it broke out, the Kincade Fire has so far burned more than…",https://peopledotcom.files.wordpress.com/2019/10/gettyimages-1178692493.jpg?crop=0px%2C0px%2C3000px%2C1575px&resize=1200%2C630,2019-10-29,People.com,How to Help the Victims of California's Wildfires as Thousands Are Displaced,https://people.com/human-interest/how-to-help-california-wildfires-victims/
eamonbarrett,,The Kilcade wildfire is twice the size of San Francisco and is just the latest of California's devastating forest fires.,"https://content.fortune.com/wp-content/uploads/2019/10/GettyImages-1178692730.jpg?resize=1200,600",2019-10-29,Fortune,Why Is California Burning?—The Loop,https://fortune.com/2019/10/29/california-kincade-wildfire-cause/
Tim Baysinger,"The Getty fire that erupted early Monday morning in Southern California expanded 40 acres overnight, now covering a total 658 acres as of Tuesday morning.
Los Angeles mayor Eric Garcetti gave the update during a Tuesday morning press briefing. He added that … [+4294 chars]","The Getty fire that erupted early Monday morning in Southern California expanded 40 acres overnight, now covering a total 658 acres as of Tuesday morning. Los Angeles mayor Eric Garcetti gave the update during a Tuesday morning press briefing. He added that t…",https://www.thewrap.com/wp-content/uploads/2019/10/Getty-Fire-Cropped-.jpg,2019-10-29,Thewrap.com,Getty Fire Update: Southern California Blaze Expands to 658 Acres – Remains 5% Contained,http://www.thewrap.com/getty-fire-update-southern-california-blaze-expands-to-658-acres-remains-5-contained/
Lauren Ohnesorge,,Wildfire-related blackouts in California are hitting home in the Triangle.,,2019-10-29,Bizjournals.com,How California wildfires are being felt across the country,https://www.bizjournals.com/sanfrancisco/news/2019/10/29/how-california-wildfires-are-being-felt-across-the.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_sanfrancisco+%28San+Francisco+Business+Times%29
Associated Press,"LOS ANGELES A wildfire swept through the star-studded hills of Los Angeles early Monday, destroying several large homes and forcing LeBron James and thousands of others to flee in the middle of the night. Meanwhile, a blaze in Northern California wine country… [+1582 chars]","LOS ANGELES — A wildfire swept through the star-studded hills of Los Angeles early Monday, destroying several large homes and forcing LeBron James and thousands of others to flee in the middle of the night. Meanwhile, a blaze in Northern California wine count…",https://www.bostonherald.com/wp-content/uploads/2019/10/AP19301460884166.jpg?w=1024&h=683,2019-10-29,Bostonherald.com,Los Angeles wildfire threatens the homes of the stars,https://www.bostonherald.com/2019/10/28/los-angeles-wildfire-threatens-the-homes-of-the-stars/
Adam Wells,"Chris Elise/Getty Images
As wildfires continue to leave thousands of residents in Los Angeles without power and forced some to evacuate their home, LeBron James showed his thanks to first responders. 
The Los Angeles Lakers star sent a taco truck to first r… [+1418 chars]","As wildfires continue to leave thousands of residents in Los Angeles without power and forced some to evacuate their home,  LeBron James  showed his thanks to first responders...",https://img.bleacherreport.net/img/images/photos/003/835/629/hi-res-e9a620012c9f419e38258c964d3f930b_crop_exact.jpg?w=1200&h=1200&q=75,2019-10-29,Bleacher Report,Lakers' LeBron James Sent Taco Truck to First Responders Fighting Getty Wildfire,https://bleacherreport.com/articles/2860390-lakers-lebron-james-sent-taco-truck-to-first-responders-fighting-getty-wildfire
Brittany De Lea,"Troubled utility PG&amp;E will begin crediting customers whose services have been disrupted in California, according to the state’s Democratic Governor.
During a news conference on Tuesday, Gov. Gavin Newsom said his staff had just spoken with executives at … [+2442 chars]","Utility will credit customers for blackouts, California governor says Fox Business",https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2019/10/0/0/Getty-Fire-4.jpg?ve=1&tl=1,2019-10-29,Foxbusiness.com,"Utility will credit customers for blackouts, California governor says - Fox Business",https://www.foxbusiness.com/real-estate/pge-credit-customers-disruptions-california-gov-newsom
Al Jazeera,"Fires swept through the hills of Los Angeles where many celebrities live on Monday, destroying several large homes and forcing thousands of people to flee, as a blaze in Californias wine country in the United States exploded in size.
The flames that roared u… [+3929 chars]","As firefighters work to tackle blazes, authorities warn of worse to come with no rain and high winds forecast.",https://www.aljazeera.com/mritems/Images/2019/10/29/94864cd074e743358343c8a7c2f83840_18.jpg,2019-10-29,Al Jazeera English,"Residents, celebrities forced to flee as California burns",https://www.aljazeera.com/news/2019/10/residents-celebrities-forced-flee-california-burns-191029033555888.html
,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"As the Kincade Fire and the Tick Fire continued to burn, the Getty Fire broke out on the west side of the 405 Freeway in the Sherman Oaks neighborhood, the Los Angeles Fire Department said.",https://cdn.cnn.com/cnnnext/dam/assets/191028100757-getty-wildfire-freeway-super-tease.jpg,2019-10-28,CNN,Another wildfire breaks out in California,https://www.cnn.com/videos/us/2019/10/28/getty-fire-california-jimenez-bpr-vo-newday-vpx.cnn
,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Animals are returning to their sanctuary after being evacuated due to the Tick Fire in California. Watch Full Circle weeknights at 5 p.m. ET.,https://cdn.cnn.com/cnnnext/dam/assets/191028172915-animals-sanctuary-super-tease.jpg,2019-10-28,CNN,Animals evacuated from wildfire have happy ending,https://www.cnn.com/videos/us/2019/10/28/animal-sanctuary-tick-fire-california-the-goods-acfc-vpx.cnn
,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Thousands of people are being forced to evacuate due to the 16 fires raging across California which have left millions without power.,https://cdn.cnn.com/cnnnext/dam/assets/191027080312-06-calif-fires-1026-super-tease.jpg,2019-10-28,CNN,Students run from college as wildfire approaches,https://www.cnn.com/videos/us/2019/10/28/california-fires-evacuation-elam-pkg-lead-vpx.cnn
,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Anderson Cooper speaks with LA Mayor Eric Garcetti as firefighters grappling with two major infernos across California are now dealing with a third wildfire in Los Angeles. Watch Full Circle weeknights at 5 p.m. ET.,https://cdn.cnn.com/cnnnext/dam/assets/191028190119-la-mayor-fire-split-super-tease.png,2019-10-28,CNN,LA mayor on climate change: Talk to a firefighter,https://www.cnn.com/videos/us/2019/10/28/acfc-full-la-mayor-eric-garcetti-vpx.cnn
Matt Simon,"Every generation claims an event that defines it more than any otherwinning a World War, or landing humans on the moon, or tearing down the Berlin Wall. But at this very moment, we have the dubious honor of living through an event whose impact will span gener… [+2421 chars]",The state is being squeezed by uber-wildfires and rising seas—climate change’s twin agents of chaos. It’s a struggle that will define us.,"https://media.wired.com/photos/5db7406841c1680009813b7b/191:100/w_1280,c_limit/science_fire_1183941501.jpg",2019-10-28,Wired,California’s Wildfires Are the Doom of Our Own Making,https://www.wired.com/story/californias-wildfires-are-the-doom-of-our-own-making/
"Yessenia Funes on Earther, shared by Brian Kahn to Gizmodo","Californias wildfire season arrived with a fierceness earlier this month and conditions have once again become dangerous up and down the Golden State. On Monday, residents near Los Angeles, including basketball star LeBron James, awoke to mandatory evacuation… [+3564 chars]","California’s wildfire season arrived with a fierceness earlier this month and conditions have once again become dangerous up and down the Golden State. On Monday, residents near Los Angeles, including basketball star LeBron James, awoke to mandatory evacuatio…","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/un728ucultuuei13drux.jpg",2019-10-28,Gizmodo.com,Hundreds of Thousands Have Fled Their Homes as Wildfires Explode Across California,https://earther.gizmodo.com/hundreds-of-thousands-have-fled-their-homes-as-wildfire-1839412020
Noel Randewich,"SAN FRANCISCO (Reuters) - Shares of bankrupt California power utility PG&amp;E Corp (PCG.N) extended losses on Monday as investors worried that its equipment might be responsible for wildfires spreading in northern California. 
After a brief trading halt cau… [+1467 chars]",Shares of bankrupt California power utility PG&E Corp extended losses on Monday as investors worried that its equipment might be responsible for wildfires spreading in northern California.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2019-10-28,Reuters,California utility PG&E's stock tumbles as wildfire spreads,https://www.reuters.com/article/us-california-wildfires-pg-e-idUSKBN1X71TE
Thomas Fuller,"In the case of the increasingly frequent wildfire disasters in California, I argued the other day that they have multiple causes: poor maintenance by PG&amp;E, expanded human settlement at the margins of fire-prone woodlands, and global warming. But I dont th… [+2314 chars]","An evacuation order still stands for 180,000 residents of Sonoma County, while part of Napa County is under an evacuation warning.",https://static01.nyt.com/images/2019/10/28/us/28fires-001alt/28fires-001alt-facebookJumbo.jpg,2019-10-28,The New York Times,California Fire Updates: Getty Fire Forces Evacuations in West Los Angeles as Kincade Fire Burns,https://www.nytimes.com/2019/10/28/us/getty-fire-california.html
"Madeline Holcombe and Nicole Chavez, CNN","(CNN)Thousands of customers of California's largest utility company will find out Saturday morning if they will have to spenddays without power as fires continue to rage in the state.
Pacific Gas &amp; Electric (PG&amp;E) officials are expected to decide by … [+2929 chars]",Thousands of customers of California's largest utility company will find out Saturday morning if they will have to spend days without power as fires continue to rage in the state.,https://cdn.cnn.com/cnnnext/dam/assets/191025184816-pge-workers-inspect-power-lines-super-tease.jpg,2019-10-26,CNN,PG&E may shut off power to nearly 1 million customers in California to prevent 'catastrophic wildfire',https://www.cnn.com/2019/10/26/us/california-fires-weather-power-outages-saturday/index.html
Lisa Richwine,"LOS ANGELES (Reuters) - A fast-moving, middle-of-the-night wildfire disrupted some of the wealthiest neighborhoods in Los Angeles as flames threatened mega-mansions and forced celebrities out of their homes early on Monday. 
One of the neighborhoods under ev… [+2590 chars]","A fast-moving, middle-of-the-night wildfire disrupted some of the wealthiest neighborhoods in Los Angeles as flames threatened mega-mansions and forced celebrities out of their homes early on Monday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2019-10-28,Reuters,Celebrities flee fire threatening wealthy Los Angeles neighborhoods,https://www.reuters.com/article/us-california-wildfire-brentwood-idUSKBN1X721V
"Ivan Penn, Mariel Padilla and Derrick Bryson Taylor","Sonoma County officials ordered 50,000 residents to flee from the spreading Kincade Fire, which has already consumed 25,455 acres. It was the countys largest wildfire evacuation in more than 25 years, Sheriff Mark Essick said, and it covered some residents wh… [+1193 chars]","The move, the largest in the state’s history, comes as extreme weather conditions heighten the threats of wildfires.",https://static01.nyt.com/images/2019/10/26/us/26fire-livebriefing1/26fire-livebriefing1-facebookJumbo.jpg,2019-10-26,The New York Times,"California Fires Updates: Another 940,000 Customers to Lose Power",https://www.nytimes.com/2019/10/26/us/Kincade-Fire-Sonoma-California.html
Neil Vigdor,"We look for the highest risk zones where we have the potential for catastrophic wildfire, Mr. Vesey said. We will not roll the dice when it comes to public safety.
Those potential shut-offs, which could affect 32 counties throughout the state, were announced… [+1224 chars]","An evacuation order still stands for 180,000 residents of Sonoma County, while part of Napa County is under an evacuation warning.",https://static01.nyt.com/images/2019/10/28/us/28fires-01alt/28fires-01alt-facebookJumbo.jpg,2019-10-28,The New York Times,California Fire Updates: Kincade Fire Swells to Nearly 85 Square Miles,https://www.nytimes.com/2019/10/28/us/california-fires-getty-kincade-tick-sonoma-county.html
DAISY NGUYEN and CHRISTOPHER WEBER,"SAN FRANCISCO (AP) Authorities ordered at least 50,000 residents to evacuate towns near a massive Northern California wildfire Saturday, and the state's largest utility announced power shut-offs for an estimated 2.35 million people due to forecasts of severe … [+6535 chars]","Authorities ordered at least 50,000 residents to evacuate towns near a massive Northern California wildfire Saturday, and the state's largest utility announced power shut-offs for an estimated 2.35 million people due to forecasts of severe winds and extreme f…",https://s.yimg.com/ny/api/res/1.2/_W.qdlIzxieQsbdbM7BzqA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/C565Ab7b7nbUTaizhYUJLQ--~B/aD01NTA0O3c9ODI1NjtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/eda6b028c9c3fd18671f9344d4375050,2019-10-26,Yahoo.com,"New evacuations, power outages near California wildfire",https://news.yahoo.com/millions-california-facing-more-blackouts-054213084.html
"acollman@businessinsider.com (Ashley Collman), Ashley Collman","A new video shows the moment that California's Kincade fire broke out Wednesday night, and quickly spread to a raging wildfire.
The video was recorded by the ALERT wildfire system, a network of cameras organized by three universities, with funding from Calif… [+1349 chars]","nvseismolab/YouTube Newly released video shows the moment California's Kincade fire was sparked. The fire started Wednesday night, and may have been caused by a malfunctioning PG & E electrical line, though that is not official yet. As of Friday, the fire had…",https://image.businessinsider.com/5db45d83e94e8650090650f2?width=1200&format=jpeg,2019-10-26,Insider.com,Video shows the moment California's Kincade Fire sparked and spread to a massive blaze in moments,https://www.insider.com/california-kincade-fire-video-shows-the-moment-broke-out-2019-10
,,"The fire broke out around 1:30 a.m. (0830 GMT) and has since grown to consume more than 500 acres (202 hectares) in the scrub-covered hills around Interstate 405, near some of the city's most expensive homes. At least five homes had burned down but there were…",,2019-10-28,Yahoo.com,"Fast-moving Los Angeles wildfire destroys homes, prompts evacuation orders",https://news.yahoo.com/firefighters-brief-respite-winds-fanning-100421058.html
Jasmine Aguilera,"Northern California’s Kincade wildfire has grown so large that a satellite was able to record the plumes from 22,300 miles away in space.
The fire that began on Oct. 23 has grown to burn more than 66,200 acres of Sonoma county and is so far only 5% contained… [+2262 chars]","The Bay-area's Kincade wildfire has grown so large that a satellite can record the plumes from 23,000 miles away in space.",https://timedotcom.files.wordpress.com/2019/10/kincade-fire-noaa.jpg?quality=85&w=1200&h=628&crop=1,2019-10-28,Time,Here’s What California’s Kincade Wildfire Looks Like From Space,https://time.com/5712576/california-kincade-wildfire-space/
DAISY NGUYEN and CHRISTOPHER WEBER / AP,"(SAN FRANCISCO) — Authorities ordered at least 50,000 people to evacuate towns near a massive Northern California wildfire Saturday, and the state’s largest utility announced power shut-offs for an estimated 2.35 million people due to forecasts of severe wind… [+5791 chars]","Thousands were ordered to evacuate near a massive California wildfire, with PG&E announcing shut-offs for an estimated 2.35 million people.",https://timedotcom.files.wordpress.com/2019/10/california-wildfires-1.jpg?quality=85&w=1200&h=628&crop=1,2019-10-26,Time,"Millions Will Be Without Power, 50,000 Ordered to Evacuate in Towns Near California Wildfire",https://time.com/5711521/new-evacuations-california-wildfire/
"AP Domestic, AP",,"Authorities say 180,000 people have been ordered to leave their homes as powerful winds threaten to spread a wildfire in Northern California's wine country. (Oct. 27)",https://www.gannett-cdn.com/authoring/video-thumbnails/4e0a23e7-25f9-4711-998e-b39337727762_poster.jpg,2019-10-27,USA Today,"Officials: 180,000 evacuated in California fire",https://www.usatoday.com/videos/news/nation/2019/10/27/officials-180-000-evacuated-california-fire/2480250001/
"Faiz Siddiqui, Michael Brice-Saddler",News of the outage comes after two significant fires began close to residential areas in Northern and Southern California over the past three days. A wildfire burning out of control near Los Angeles expanded rapidly overnight and jumped a highway early Friday… [+5255 chars],"Power outages look for millions of Calif. residents as PG&E faces scrutiny for degrading infrastructure Washington Post As Kincade fire rages, Northern California faces biggest blackouts ever this weekend Los Angeles Times California wildfires: Newsom issues …",https://www.washingtonpost.com/resizer/eSlIRtJNfwxHTDXk3xAkiitwDUY=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/T7WX55HXWII6TMWSD434TWBNXM.jpg,2019-10-26,The Washington Post,Power outages look for millions of Calif. residents as PG&E faces scrutiny for degrading infrastructure - Washington Post,https://www.washingtonpost.com/nation/2019/10/26/california-wildfires-power-outages-kincade-tick/
Terence Chea And Don Thompson,"Firefighters battled destructive wildfires in Northern California wine country and on the west side of Los Angeles on Monday, trying to beat back flames that forced tens of thousands to flee their homes.
California’s biggest utility, Pacific Gas &amp; Electr… [+4251 chars]","California wildfires continue to spread amid mass power outages Global News California wildfire forces 180,000 evacuations as governor declares statewide emergency CBC.ca Crews get brief respite from winds fanning wildfires in California The Globe and Mail Ki…",https://shawglobalnews.files.wordpress.com/2019/10/2019-10-28t080610z_1062817413_rc13a02a80a0_rtrmadp_3_california-wildfire-1.jpg?quality=70&strip=all&w=720&h=379&crop=1,2019-10-28,Globalnews.ca,California wildfires continue to spread amid mass power outages - Global News,http://globalnews.ca/news/6090889/california-wildfires-spread/
"Robert Salonga, Casey Tolan","SANTA ROSA — Bracing for heavy winds they fear will fan the rapidly spreading Kincade Fire, authorities passionately pleaded with residents in evacuation zones — now stretching all the way to the Sonoma County coast — to leave their homes while there’s still … [+6046 chars]","Kincade Fire: Authorities bracing for ‘dangerous’ spread, plead for residents to evacuate The Mercury News Kincade Fire Expands Overnight; 25000 Acres Burned,10 Percent Contained CBS San Francisco California Wildfire Grows in Size; Firefighter Rescues Two Res…",https://www.mercurynews.com/wp-content/uploads/2019/10/SJM-L-SOCOANGST-1027-11-2.jpg?w=1024&h=680,2019-10-27,Mercurynews.com,"Kincade Fire: Authorities bracing for ‘dangerous’ spread, plead for residents to evacuate - The Mercury News",http://www.mercurynews.com/kincade-fire-authorities-bracing-for-dangerous-spread-plead-for-residents-to-evacuate
