title,author,source,description,content,pub_date,url,urlToImage
A climate change: an unstoppable movement takes hold,Nandita Raghuram,Mashable,"Editor's note: António Guterres is Secretary-General of the United Nations. This article appears as part of Mashable's partnership with Covering Climate Now, a global collaboration of more than 300 news outlets to strengthen coverage of the climate story. On …","Editor's note: António Guterres is Secretary-General of the United Nations. This article appears as part ofMashable's partnership with Covering Climate Now, a global collaboration of more than 300 news outlets to strengthen coverage of the climate story.  
O… [+5487 chars]",2019-10-03,https://mashable.com/article/un-secretary-general-climate-change/,https://mondrian.mashable.com/2019%252F10%252F03%252Ff8%252F28e5f35ae4444c0680445169eca7f8ca.84923.jpg%252F1200x630.jpg?signature=sOCcdln6HA5CTi_lQTlIuc3CCzA=
Motorola is building a new kind of walkie-talkie for first responders,Mark Wilson,Fastcompany.com,"The higher-tech device could free up dispatchers for true emergencies—because you’d rather have a person answering 911 calls than looking up license plates. Smartphones are handy devices, but they don’t do much good in emergencies. If a hurricane knocks down …","Smartphones are handy devices, but they don’t do much good in emergencies. If a hurricane knocks down a few cell towers, or forest fires tear through the already thin infrastructure of remote areas, cell-phone communication can simply disappear. Which is why,… [+6516 chars]",2019-10-25,https://www.fastcompany.com/90421191/motorola-is-building-a-new-kind-of-walkie-talkie-for-first-responders?partner=feedburner&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+fastcodesign%2Ffeed+%28Co.Design%29,"https://images.fastcompany.net/image/upload/w_1280,f_auto,q_auto,fl_lossy/wp-cms/uploads/2019/10/p-1-90421191-a-higher-tech-walkie-talkie-could-free-up-dispatchers-for-true-emergencies.jpg"
Norwegian Cruise Line passengers demand refunds after ship skips several scheduled stops,"Jai-Leen James, Asbury Park Press",Yahoo.com,Norwegian Cruise Line passengers voiced their anger after disembarking from the ship Friday after several port stops were canceled due to weather.,"Angry Norwegian Cruise Line passengers wasted no time voicing their frustration after disembarking from the ship Friday in England.
Photos and videos shared on social media showed upset passengers on board Norwegian Cruise Line's ""Mystical Fjords"" tour. Due … [+1798 chars]",2019-10-12,https://news.yahoo.com/norwegian-cruise-line-passengers-demand-183110973.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
"Tropical systems may brew in Atlantic, East Pacific basins this week",Renee Duff,Yahoo.com,"In the wake of Melissa, zones near Africa and Central America will be the focus of attention for potential tropical development this week.After forming off the Northeast coast this past Friday morning, Tropical Storm Melissa will continue to weaken as it trac…","In the wake of Melissa, zones near Africa and Central America will be the focus of attention for potential tropical development this week.
After forming off the Northeast coast this past Friday morning, Tropical Storm Melissa will continue to weaken as it tr… [+3559 chars]",2019-10-13,https://news.yahoo.com/tropical-systems-may-brew-atlantic-093358859.html,https://s.yimg.com/ny/api/res/1.2/QBBfYfZpCpW5wX03yRml2g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTcyODtoPTY0MA--/https://s.yimg.com/uu/api/res/1.2/PwTDKvVNiIckR9DS8gGJlg--~B/aD0zMjA7dz0zNjQ7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/accuweather_297/d1d178837d2b43e044ac3df1418129ab
These eerie photos show what happens to swimming pools after they've been abandoned for years,Mark Abadi,Business Insider,"Swimming pools get abandoned because of natural disasters, poor management, and other reasons. Years later, images of the pools are often bleak and eerie. Visit Business Insider's homepage for more stories. We usually think of swimming pools as places for fun…","<ul><li>Swimming pools get abandoned because of natural disasters, poor management, and other reasons.</li><li>Years later, images of the pools are often bleak and eerie.</li></ul>
We usually think of swimming pools as places for fun, relaxation, and exercis… [+352 chars]",2019-10-22,https://www.businessinsider.com/abandoned-swimming-pools-2018-6,https://image.businessinsider.com/5b22d40a1ae66249008b521d?width=1200&format=jpeg
"In Puerto Rico, The Days Of Legal Cockfighting Are Numbered",Adrian Florido,Npr.org,"A congressional ban on the sport was a victory for animal rights activists, but on the island, many say that cockfighting is part of their culture — and they're willing to take the sport underground.","Roosters at the mountaintop home of José Torres. He and his family raise and train 250 of the birds for cockfights.
Erika P. Rodríguez for NPR
Nobody knows exactly how many fighting roosters there are in Puerto Rico. The breeders who raise them for cockfigh… [+14725 chars]",2019-10-23,https://www.npr.org/sections/codeswitch/2019/10/23/452896280/in-puerto-rico-the-days-of-legal-cockfighting-are-numbered,https://media.npr.org/assets/img/2019/10/22/20190511_npr_cockfighting_020_wide-9ae5f8c110edf0c233e84f98de79a996e6ca35b4.jpg?s=1400
"If Trump is removed from office, says famous pastor, ""veterans, cowboys, mountain men"" will go on a Democrat killing spree",Mark Frauenfelder,Boingboing.net,"Pastor Rick Wiles has a warning for Democrats: if Trump is removed from office, ""veterans, cowboys, mountain men, guys that know how to fight"" will ""hunt down"" those responsible. Pastor Wiles chokes up and gets a faraway look in his eye when he says ""veterans…","Pastor Rick Wiles has a warning for Democrats: if Trump is removed from office, ""veterans, cowboys, mountain men, guys that know how to fight"" will ""hunt down"" those responsible. Pastor Wiles chokes up and gets a faraway look in his eye when he says ""veterans… [+1962 chars]",2019-10-29,https://boingboing.net/2019/10/29/if-trump-is-removed-from-offic.html,https://i1.wp.com/media.boingboing.net/wp-content/uploads/2019/10/Screen-Shot-2019-10-29-at-1.22.52-PM.jpg?fit=680%2C383&ssl=1
"In Houston, a Rash of Storms Test the Limits of Coping With Climate Change",Christopher Flavelle,The New York Times,"A city that did seemed to do everything right after Hurricane Harvey was again inundated last week. Is it a model of adaptation, or a cautionary tale?","We will grow from $60 million a year to $60 million a month, said Matthew Zeve, the flood control offices deputy executive director. His staff, he said, just look tired. They look stressed out. Its not sustainable. 
Its not just construction projects that mo… [+1338 chars]",2019-10-02,https://www.nytimes.com/2019/10/02/climate/hurricane-adaptation-houston.html,https://static01.nyt.com/images/2019/10/02/climate/02CLI-HOUSTON2/02CLI-HOUSTON2-facebookJumbo.jpg
WATCH: Pelosi says Trump ‘scared’ of impeachment inquiry,ABC News,Goodmorningamerica.com,"House Speaker Nancy Pelosi told ABC News’ George Stephanopoulos, “I think the president knows the argument that can be made against him, and he’s scared.”","<li>Now Playing: Trump is 'scared' of impeachment inquiry, Pelosi says
</li><li>Now Playing: House Democrat says Ukraine briefing about 'conspiracy theories'
</li><li>Now Playing: It is a sad time: Pelosi
</li><li>Now Playing: Its Morning, America: Thursda… [+1117 chars]",2019-10-03,https://www.goodmorningamerica.com/news/video/pelosi-trump-scared-impeachment-inquiry-66027370,https://s.abcnews.com/images/GMA/191003_gma_george3_hpMain_16x9_992.jpg
Tropical Storm Nestor expected to form on way to Florida Panhandle,"USA TODAY, Doug Stanglin, USA TODAY",USA Today,"A weather disturbance in the Gulf of Mexico was expected to strengthen into Tropical Storm Nestor before making landfall over the Florida Panhandle overnight Saturday, bringing storm force winds, flooding and heavy rainfall.","Potential Tropical Cyclone 16 is forecast to intensify on Friday before making landfall over the Florida Panhandle Friday night into Saturday.
 (Photo: National Weather Service)
A weather disturbance in the Gulf of Mexico was expected to strengthen into Tro… [+966 chars]",2019-10-18,https://www.usatoday.com/story/news/nation/2019/10/18/tropical-storm-nestor-expected-form-way-florida-panhandle/4020179002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2019/10/18/USAT/ee8e911f-c712-4c61-8216-9801afaf0c0c-113422_5day_cone_no_line_and_wind.png?crop=896,504,x0,y0&width=3200&height=1680&fit=bounds"
'Start Here': Giuliani associates arrested and Syrian refugees fleeing,David Rind and Jon Haworth,ABC News,"It's Friday, Oct. 11, 2019. Here's what you need to know to start your day.","It's Friday, Oct. 11, 2019. Let's start here.
Interested in Start Here Morning Briefing ?
Add Start Here Morning Briefing as an interest to stay up to date on the latest Start Here Morning Briefing news, video, and analysis from ABC News.
1. Giuliani assoc… [+3597 chars]",2019-10-11,https://abcnews.go.com/US/start-here-giuliani-associates-arrested-campaign-finance-violations-syrian/story?id=66183543,https://s.abcnews.com/images/US/giuliani-gty-jt-191010_hpMain_16x9_992.jpg
Breast cancer patients have higher death rate after Hurricane Katrina,Laura Bailey-Michigan,Futurity.org,Breast cancer patients who lived through Hurricane Katrina have a 15% higher death rate. An expert says that highlights issues with health care access.,"Breast cancer patients who endured Hurricane Katrina in 2005 have a 15% higher mortality rate than patients not exposed to the storm, new research suggests.
Disaster-related health care disruptions likely caused the increase, says Sue Anne Bell, an assistant… [+3799 chars]",2019-10-30,https://www.futurity.org/hurricane-katrina-breast-cancer-2197532/,https://www.futurity.org/wp/wp-content/uploads/2019/10/hurricane-katrina-2_1600.jpg
A powerful mid-Atlantic storm is veering toward Ireland,Johnny Simon,Qz.com,"Lorenzo isn't a hurricane anymore, but it's still quite powerful.","Hurricane Lorenzo, which broke records as the most northeasterly Category 5 storm ever, left Portugals Azores islands today (Oct. 2) heavily diminished as a post-tropical cyclone. At its arrival as a Category 2, officials recorded Lorenzo bringing winds up to… [+1029 chars]",2019-10-02,https://qz.com/1720311/hurricane-lorenzo-is-veering-toward-ireland/,https://cms.qz.com/wp-content/uploads/2019/10/AP_19275307355321.jpg?quality=75&strip=all&w=1400
Hurricane Lorenzo: The story of another 'strongest-ever recorded',Al Jazeera,Al Jazeera English,"Earlier this week, Lorenzo was a Category 5 hurricane - the strongest ever recorded in the central North Atlantic.","On Saturday, the much diminished remains of what was once Hurricane Lorenzo hit southern Germany.
On the Zugspitze Mountain, Germany's highest peak, winds reached 108 kilometres (67 miles) per hour in a blizzard. But on lower ground, in areas where most peop… [+2148 chars]",2019-10-06,https://www.aljazeera.com/news/2019/10/hurricane-lorenzo-story-strongest-recorded-191006142939321.html,https://www.aljazeera.com/mritems/Images/2019/10/6/cba45415c1094f8cab7c2a28d761d185_18.jpg
Navigating Your Best Leadership Path with EQ,Caroline Stokes,Entrepreneur.com,Understanding the five components of EQ can put you on the path to being a better leader and taking your company just where you want to go.,"September
30, 2019
5 min read
Opinions expressed by Entrepreneur contributors are their own.
The following excerpt is from Caroline Stokes’s book Elephants Before Unicorns. Buy it now from Amazon | Barnes &amp; Noble | Apple Books | IndieBound
Emotional … [+6468 chars]",2019-09-30,https://www.entrepreneur.com/article/339155,https://assets.entrepreneur.com/content/3x2/2000/20190913173904-GettyImages-728759369.jpeg
Climate Change Is Going to Transform Where and How We Build,John D. Macomber,Hbr.org,"Will we reinforce, rebuild, rebound, restrict, or retreat?","As fires, floods, and droughts increasingly threaten homes, businesses, and other institutions, climate risk has become financial risk. A National Bureau of Economic Research paper recently concluded that mortgages written on homes in exposed locations are be… [+7571 chars]",2019-10-16,https://hbr.org/2019/10/climate-change-is-going-to-transform-where-and-how-we-build,https://hbr.org/resources/images/article_assets/2019/10/Oct19_16_531201227.jpg
Monitoring continues in the Atlantic Ocean for tropical development in the next week,AccuWeather,Yahoo.com,"Following Hurricane Dorian's extended and catastrophic journey across the Atlantic, the basin remained active throughout September. However, after Lorenzo's demise this past week, the Atlantic Ocean is void of organized tropical disturbances for the first tim…","Following Hurricane Dorian's extended and catastrophic journey across the Atlantic, the basin remained active throughout September. However, after Lorenzo's demise this past week, the Atlantic Ocean is void of organized tropical disturbances for the first tim… [+3233 chars]",2019-10-04,https://news.yahoo.com/moisture-stream-florida-may-conjure-175258690.html,https://s.yimg.com/ny/api/res/1.2/LmWoOYwIGxvyJ9.NaPrpnQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD03MjAuNzM4NDYxNTM4NDYxNg--/https://s.yimg.com/uu/api/res/1.2/QKDGojTW0mAukTUfnGCnbA--~B/aD0zNjY7dz02NTA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/accuweather_297/b5c358669ccfec329309ef144f13f09d
Think California's Preemptive Blackouts Are Scary? Buckle Up,"Brian Kahn on Earther, shared by Andrew Couts to Gizmodo",Gizmodo.com,"At midnight on Wednesday, California’s largest utility begun cutting off power to customers across the northern part of the state. The rolling blackout came with just a day’s warning as intense fire weather is expected to whip up across the region. Read more.…","At midnight on Wednesday, Californias largest utility begun cutting off power to customers across the northern part of the state. The rolling blackout came with just a days warning as intense fire weather is expected to whip up across the region. 
The gusty … [+6430 chars]",2019-10-09,https://earther.gizmodo.com/think-californias-preemptive-blackouts-are-scary-buckl-1838912490,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/nb93aeelxe96rwmyugyj.jpg"
"The Climate Crisis is Global, but These 6 Places Face the Most Severe Consequences",Tara Law,Yahoo.com,"Climate change is expected to affect every country in the world, but its impact will not be felt equally across all regions. These countries and cities are among the places that will be the worst hit","Climate change is expected to affect every country in the world, but its impact will not be felt equally across all regions and some will be worse hit than others because of a range of different threats.
Developing countries, places with widespread poverty, … [+12367 chars]",2019-09-30,https://news.yahoo.com/climate-crisis-global-6-places-221938762.html,https://s.yimg.com/ny/api/res/1.2/Nn06W4QA4xKKHJEO1hSyXA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuNzU-/https://s.yimg.com/uu/api/res/1.2/Xn3bAtu8hr0MfDdUthMBIA--~B/aD02ODM7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/time_72/1bbba4b6ccc1892ba9052945fd57a1a1
Record-Breaking Hurricane Lorenzo Becomes the Second Category 5 Storm This Year - EcoWatch,Olivia Rosane,Ecowatch.com,Record-Breaking Hurricane Lorenzo Becomes the Second Category 5 Storm This Year EcoWatch Hurricane Lorenzo Becomes a Category 5; Strongest Hurricane on Record So Far North and East in the Atlantic Ba The Weather Channel Hurricane Lorenzo path latest: NOAA map…,"Hurricane Lorenzo strengthened to a Category 5 storm Saturday night, becoming the strongest storm ever recorded so far north and east in the Atlantic, CNN reported. 
It has since weakened to a Category 2 storm, but is still expected to be a ""large and powerf… [+3667 chars]",2019-09-30,https://www.ecowatch.com/hurricane-lorenzo-extreme-weather-2640789688.html,https://ecowatchroar-img.rbl.ms/simage/https%3A%2F%2Fassets.rbl.ms%2F21162867%2F980x.jpg/2000%2C2000/VXgNY416znKmnVG9/img.jpg
NASA-NOAA's Suomi NPP analyzes record-setting hurricane Lorenzo,Rob Gutro,Phys.org,"Over the weekend of Sept. 28 and 29, Hurricane Lorenzo attained Category 5 strength briefly, becoming the strongest hurricane on record in the eastern-most Atlantic Ocean. Lorenzo has also attained and contributed to some other significant statistics. NASA-NO…","Over the weekend of Sept. 28 and 29, Hurricane Lorenzo attained Category 5 strength briefly, becoming the strongest hurricane on record in the eastern-most Atlantic Ocean. Lorenzo has also attained and contributed to some other significant statistics. NASA-NO… [+5573 chars]",2019-09-30,https://phys.org/news/2019-09-nasa-noaa-suomi-npp-record-setting-hurricane.html,https://scx2.b-cdn.net/gfx/news/2019/3-nasanoaassuo.jpg
Hurricane Lorenzo Has Broken Records in the Atlantic - The New York Times,,The New York Times,Hurricane Lorenzo Has Broken Records in the Atlantic The New York Times Lorenzo breaks multiple records for the Atlantic hurricane season WJXT News4JAX Hurricane Lorenzo is making North Carolina beaches dangerous. Use ‘extreme caution’ Raleigh News & Observer…,"The president of the Azorean regional government, Vasco Cordeiro, met with other officials on Sunday to prepare for the storm. 
Proper steps are being taken in the areas of public works, transport, social solidarity, housing, health and education, among othe… [+1183 chars]",2019-09-30,https://www.nytimes.com/2019/09/30/world/europe/hurricane-lorenzo-path.html,https://static01.nyt.com/images/2019/09/30/multimedia/30xp-lorenzo/30xp-lorenzo-facebookJumbo.jpg
Hurricane Lorenzo Churns Up Surf For Thousands of Miles Across the Atlantic; Some Wave Heights Could Top 100 F - The Weather Channel,Chris Dolce,Weather.com,"Hurricane Lorenzo Churns Up Surf For Thousands of Miles Across the Atlantic; Some Wave Heights Could Top 100 F The Weather Channel Hurricane Lorenzo path latest: NOAA map shows direct track to UK and Europe Express.co.uk Tropical weather forecast: Sept. 30, 2…","At a Glance
<ul><li>Hurricane Lorenzo is sending swells thousands of miles from where it's tracked through the Atlantic.</li><li>The largest wave heights near its center could top 100 feet.</li><li>Rip currents and minor coastal erosion could occur more than… [+2471 chars]",2019-09-30,https://weather.com/storms/hurricane/news/2019-09-30-hurricane-lorenzo-high-surf-north-atlantic-ocean,https://s.w-x.co/primary-waves.jpg
Hurricane warning for the Azores as Lorenzo approaches after setting intensity records - Washington Post,Matthew Cappucci,The Washington Post,"Hurricane warning for the Azores as Lorenzo approaches after setting intensity records Washington Post Huge Hurricane Lorenzo is making waves on the US East Coast CNN Large swells from Lorenzo impacting East Coast WPLG Local 10 Hurricane Lorenzo, Strongest St…","Hurricane Lorenzo is continuing its menacingly mystifying performance after a brief stint as a Category 5 hurricane.
Hurricane and tropical storm warnings have been issued for the Azores an island chain about 1,000 miles west of Portugal as the 105 mph hurri… [+7536 chars]",2019-09-30,https://www.washingtonpost.com/weather/2019/09/30/hurricane-warning-azores-lorenzo-approaches-after-setting-intensity-records/,https://www.washingtonpost.com/resizer/WNhs-VKC09q5e1Vk1eFFmWl8KIA=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ISZL6VXU4VEYNEKGP7P53ZHG4A.png
Hurricane Bernie,Kevin Ryan,Theblaze.com,"The tropical storm kept cooking. Hurricane Bernard. A white-haired disturbance. Inland of the Gulf of Mexico 1,100 miles, no signs of stopping. Gale force winds so loud that at least one elderly woman, on that sunny August Sunday at the Iowa State Fair, had e…","The tropical storm kept cooking. Hurricane Bernard. A white-haired disturbance. Inland of the Gulf of Mexico 1,100 miles, no signs of stopping. Gale force winds so loud that at least one elderly woman, on that sunny August Sunday at the Iowa State Fair, had e… [+13677 chars]",2019-09-30,https://www.theblaze.com/contributors/hurricane-bernie-sanders,https://theblaze-img.rbl.ms/simage/https%3A%2F%2Fassets.rbl.ms%2F21162900%2F1200x600.jpg/2000%2C2000/MRtovhuYqcpR8adl/img.jpg
"Hurricane Lorenzo, Strongest Storm Ever This Far East in the Atlantic, Roars Toward the Azores",Mindy Weisberger,Livescience.com,"Hurricane Lorenzo, a powerful storm now bearing down on the Azores, is the strongest hurricane to form this far east in the Atlantic.","Hurricane season's most intense period is winding down, but it isn't quite done with us yet. And the latest storm to watch is whipping things up much farther east than where powerful hurricanes are typically found.
Lorenzo formed as a tropical storm on Sept.… [+2878 chars]",2019-09-30,https://www.livescience.com/hurricane-lorenzo-farthest-east.html,https://cdn.mos.cms.futurecdn.net/miKYgbS5WqvYkAJAzRvxrP-1200-80.gif
Risky Business: 3 Companies That Profit From Natural Disasters,newsfeedback@fool.com (MyWallSt Staff),Mywallst.com,Here's a look at three companies that actually see sales increase in the event of a natural disaster.,"This article was first published by MyWallSt. Which 2 pot stocks will beat the market? Find out in MyWallSt's free guide!
In the wake of the devastation left by Hurricane Dorian, several Caribbean islands and Southern U.S. states will have to begin a rebuild… [+4510 chars]",2019-09-30,https://www.invest.mywallst.com/post/risky-business-3-companies-who-profit-from-natural-disasters,https://g.foolcdn.com/editorial/images/541060/9-30-4.jpg
Susanne DesRoches on Design's Unique Ability to Tackle the Climate Crisis,Alexandra Alexa,Core77.com,"This interview is part of a series featuring the presenters participating in this year's Core77 Conference, ""The Third Wave"", a one-day event that will explore the future of the design industry and the role designers will play in it. Climate change is the ult…","This interview is part of a series featuring the presenters participating in this year's Core77 Conference, ""The Third Wave"", a one-day event that will explore the future of the design industry and the role designers will play in it.
Climate change is the ul… [+9977 chars]",2019-09-30,https://www.core77.com/posts/90525/Susanne-DesRoches-on-Designs-Unique-Ability-to-Tackle-the-Climate-Crisis?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+core77%2Fblog+%28Core77.com%29,https://s3files.core77.com/blog/images/lead_n_spotlight/958021_lead_400_90525_.jpg
NASA finds Typhoon Mitag's eye east of Taiwan,Science X staff,Phys.org,"NASA's Terra satellite captured an image of Typhoon Mitag's cloud-filled eye, located east of Taiwan.","NASA's Terra satellite captured an image of Typhoon Mitag's cloud-filled eye, located east of Taiwan.
On Sept. 30, the Moderate Imaging Spectroradiometer or MODIS instrument that flies aboard NASA's Terra satellite provided a visible image of Mitag. The MODI… [+1852 chars]",2019-09-30,https://phys.org/news/2019-09-nasa-typhoon-mitag-eye-east.html,https://scx2.b-cdn.net/gfx/news/2019/nasafindstyp.jpg
NASA finds tropical storm Narda bringing heavy rainfall to western Mexico,Science X staff,Phys.org,"NASA's Aqua satellite captured an image of Tropical Storm Narda along Mexico's west coast in the Eastern Pacific Ocean. Satellite data revealed the potential for heavy rainfall within Narda, and warnings are in effect for portions of western Mexico.","NASA's Aqua satellite captured an image of Tropical Storm Narda along Mexico's west coast in the Eastern Pacific Ocean. Satellite data revealed the potential for heavy rainfall within Narda, and warnings are in effect for portions of western Mexico.
Narda fo… [+3241 chars]",2019-09-30,https://phys.org/news/2019-09-nasa-tropical-storm-narda-heavy.html,https://scx2.b-cdn.net/gfx/news/hires/2019/17-nasafindstro.jpg
" Hurricane Lorezno defies forecasts, strengthening into a monster and setting an all-time record via Hvper.com",,Hvper.com,"The Internet on one page. Successor of Popurls, the mother of news aggregators. By @thomas","California, National Collegiate Athletic Association, College, Gavin Newsom
Gov. Gavin Newsom has signed a bill that will allow California athletes to earn money from the use of their names, images and likenesses, despite...",2019-09-30,http://www.hvper.com/?ref=feed_e760278bcf7840f90ae21907336c9b5b,http://www.hvper.com/static/img/og_09.png
UK weather: Flood warnings issued as torrential rain forecast across country,"Harry Cockburn, Harry Cockburn",Independent,Heavy rain and possible snow forecast ahead of impact from Hurricane Lorenzo,"Heavy rain, lightning and hail are set to lash parts of the UK following a weekend of downpours which caused flooding in many areas and saw the transport network struggling to cope.
The Met Office has issued a yellow weather warning for rain across Wales and… [+6850 chars]",2019-09-30,https://www.independent.co.uk/news/uk/home-news/uk-weather-forecast-latest-rain-warning-flooding-environment-agency-a9126171.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/09/30/11/cycling-world-championship-rain.jpg
Hurricane Lorenzo Sets Record As Strongest Storm Observed So Far North And East In Atlantic,Tom McKay,Gizmodo.com.au,"Hurricane Lorenzo has set records as it blasts its way through the central Atlantic, becoming a category 5 hurricane on Sunday before weakening back down to category 3 status by early Monday, CNN reported. More »","Hurricane Lorenzo has set records as it blasts its way through the central Atlantic, becoming a category 5 hurricane on Sunday before weakening back down to category 3 status by early Monday, CNN reported.
The U.S. National Hurricane Center reported early Su… [+4755 chars]",2019-09-30,https://www.gizmodo.com.au/2019/09/hurricane-lorenzo-sets-record-as-strongest-storm-observed-so-far-north-and-east-in-atlantic/,"https://i.kinja-img.com/gawker-media/image/upload/c_lfill,w_1200,h_628,q_90/szcqhzscyxwsbmhmbaiw.jpg"
The Weather Channel Cites “Old School Tech” Amateur Radio as Storm Resource - ARRL,,Arrl.org,"The American Radio Relay League (ARRL) is the national association for amateur radio, connecting hams around the U.S. with news, information and resources.","09/30/2019Julio Ripoll, WD4R, Amateur Radio Assistant Coordinator of WX4NHC at the National Hurricane Center (NHC) explained Amateur Radios role during severe weather situations to interviewers from The Weather Channel (TWC). In a September 16 segment headlin… [+1798 chars]",2019-09-30,http://www.arrl.org/news/the-weather-channel-cites-old-school-tech-amateur-radio-as-storm-resource,
Why Trump is increasingly desperate to avoid an impeachment conviction and win in 2020,"Michael J. Stern, Opinion columnist",Yahoo.com,Trump needs the protection that comes with staying president. But Ukraine has accomplished what Robert Mueller could not: America is paying attention.,"The thing about being president is that your every move, past and present, is subject to microscopic examination. That can be a problem if your closet is filled with skeletons or decomposing bodies. 
In Donald Trumps case, his skeletons often include legal j… [+5690 chars]",2019-09-30,https://news.yahoo.com/why-trump-increasingly-desperate-avoid-071509793.html,https://s.yimg.com/ny/api/res/1.2/PqEoJmvzWXHNL0CJxu7iJg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04MzguNA--/https://s.yimg.com/uu/api/res/1.2/67kiAqasc.KxzSGe6tWGQA--~B/aD0yODExO3c9NDI5MjtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en-us/usa_today_opinion_532/c86fdc4630db33f7aad542ca6d0c43c4
Next Avenue: Here’s a list of climate ‘must-reads’ from a noted science journalist,Craig Miller,Nextavenue.org,Several recent articles call out changing attitudes toward climate science and policy.,"This article is reprinted by permission from NextAvenue.org.
Thirteen years after former Vice President Al Gore sounded the climate alarm with his documentary, An Inconvenient Truth, it seems that major news media outlets are finally flocking toward coverage… [+4334 chars]",2019-09-30,https://www.nextavenue.org/read-about-climate-change/,http://s.marketwatch.com/public/resources/MWimages/MW-HS079_na_cli_ZG_20190925193308.jpg
Lorenzo will skirt past the Azores later this week as a Category 2 hurricane,"Christina Maxouris, CNN",CNN,Multiple islands in the Atlantic were under a hurricane or tropical storm watch Monday morning as Hurricane Lorenzo inched closer.,,2019-09-30,https://www.cnn.com/2019/09/30/weather/hurricane-lorenzo-monday-wxc/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190930005235-hurricane-lorenzo-0930-super-tease.jpg
Busbee: 10 Great Songs Written or Produced by Pop-Country’s Quiet Innovator,Jonathan Bernstein,Rollingstone.com,"Maren Morris' ""My Church,"" Keith Urban's ""The Fighter,"" Pink's ""Try"" and more","News of Michael Busbee’s death at 43 on Sunday resonated throughout Nashville and the music community at large. A respected songwriter and producer, he was a creative partner to Nashville artists like Maren Morris, Keith Urban, and Lady Antebellum, deftly bri… [+6138 chars]",2019-09-30,https://www.rollingstone.com/music/music-country/busbee-songs-producer-maren-morris-892574/,https://www.rollingstone.com/wp-content/uploads/2019/09/shutterstock_editorial_3748294aj.jpg
"Jenelle Evans: Caught Selling Defective Makeup, Lying About Medical Condition?!",Tyler Johnson,Thehollywoodgossip.com,"Jenelle Evans is back on her BS in a major way. In fact, the Carolina Hurricane may have just discovered a new rock bottom.","Jenelle Evans never ceases to amaze us. And to be perfectly clear, we do not mean that as a compliment. Jenelle was fired from Teen Mom 2 way back in April, but continues to stir up drama by seeking out new and interesting ways to hit rock bottom. Her latest … [+1625 chars]",2019-09-30,https://www.thehollywoodgossip.com/slideshows/jenelle-evans-caught-selling-defective-makeup-lying-about-medica/,"https://the-hollywood-gossip-res.cloudinary.com/iu/s--KG5PU4KE--/t_full/cs_srgb,f_auto,fl_strip_profile.lossy,q_auto:420/v1531274095/jenelle-evans-in-glasses.png"
Hurricane Lorenzo breaks record in mid-Atlantic,https://www.facebook.com/bbcnews,BBC News,"The storm was briefly category 5 at the weekend, before weakening as it approaches the Azores.","Image copyrightGetty ImagesImage caption
 Sao Jorge Island, and island in the Azores, is currently on hurricane watch.
Hurricane Lorenzo, which is approaching the Azores, has broken the record for strongest storm this far north and east in the Atlantic.
Th… [+1041 chars]",2019-09-30,https://www.bbc.co.uk/news/world-europe-49878767,https://ichef.bbci.co.uk/news/1024/branded_news/12662/production/_109026357_gettyimages-1157358726.jpg
Narda likely to become tropical storm again off Mexico,Associated Press,Yahoo.com,Tropical depression Narda is expected to regain tropical storm strength Monday after passing over the Mexican resort of Puerto Vallarta with heavy rain which caused flooding in Zihuatanejo and other spots farther south along the shore. The U.S. National Hurri…,"MEXICO CITY (AP) Tropical depression Narda is expected to regain tropical storm strength Monday after passing over the Mexican resort of Puerto Vallarta with heavy rain which caused flooding in Zihuatanejo and other spots farther south along the shore.
The U… [+1872 chars]",2019-09-30,https://sports.yahoo.com/narda-likely-become-tropical-storm-040935471.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo.png
