title,author,source,description,content,pub_date,url,urlToImage
"Nor'easter slamming coastal New England with howling wind, drenching rain","USA TODAY, Doyle Rice, USA TODAY",USA Today,"A potent, slow-moving nor'easter continued to pound coastal New England on Thursday with heavy rain, rough surf and howling winds.","Story Highlights
<ul><li>Flood watches have been issued for eastern Massachusetts.</li><li>The winds could cause scattered tree damage and power outages.</li><li>Beach erosion will also be a major problem in many areas, including on Cape Cod.</li></ul>
A sa… [+2785 chars]",2019-10-10,https://www.usatoday.com/story/news/nation/2019/10/10/noreaster-slams-coastal-new-england-howling-wind-soaking-rain/3929931002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2019/10/10/USAT/7319f023-fa9f-47fe-9db7-51c822f5f640-1000x1000.jpg?crop=999,562,x0,y0&width=3200&height=1680&fit=bounds"
Should You Preorder Apple's AirPods Pro?,David Murphy,Lifehacker.com,"Well, that was unexpected. With absolutely no fanfare whatsoever—not even a tease at last month’s big press event—Apple officially announced its brand-new AirPods Pro in a press release today. What you lack in Tim Cook stuffing tiny speakers in his ears, you …","Well, that was unexpected. With absolutely no fanfare whatsoevernot even a tease at last months big press eventApple officially announced its brand-new AirPods Pro in a press release today. What you lack in Tim Cook stuffing tiny speakers in his ears, you gai… [+9284 chars]",2019-10-28,https://lifehacker.com/should-you-preorder-apples-airpods-pro-1839416219,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/gz23yknz9mj256s4lsqc.jpg"
"Heavy flood discharge from Srisailam, Nagarjunasagar",B. Chandrashekhar,The Hindu,"Projects getting heavy inflows from upstream reservoirs in Karnataka, Maharashtra","As major reservoirs in the upstream of Krishna and its major tributaries in Karnataka and Maharashtra continue to get heavy inflows, projects in the two Telugu States getting surplus floodwater from them have been discharging heavy flood downstream into the s… [+1913 chars]",2019-10-23,https://www.thehindu.com/news/national/telangana/heavy-flood-discharge-from-srisailam-nagarjunasagar/article29780668.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg
An elderly woman just became a multimillionaire after the tiny painting above her kitchen stove turned out to be a lost medieval masterpiece,Artnet,Artnet.com,"cerro_photography/iStock/Getty, PHILIPPE LOPEZ/AFP via Getty Images A long-lost painting by late 13th century Italian master artist Cimabue just sold for a record €24.2 million (or $26.8 million), after a bidding war at the Actéon antiques auction on Sunday. …",A medieval painting by the early Italian master Cimabue that hung unnoticed for years in a house in France has sold at auction for a record €24.2 million ($26.8 million) with fees. A bidding war at the auction house north of Paris saw the work soar past its e… [+2825 chars],2019-10-28,https://news.artnet.com/market/cimabue-27-million-1690672,https://image.businessinsider.com/5db6fdd6dee01953991daa4a?width=1200&format=jpeg
Xiaomi’s strategy for 2020 is to flood the market with 5G smartphones,Tyler Lee,Phandroid.com,"We've known for a while that 5G has been in the works, and this year was really the first year that the tech has started to find its way to consumers. Unfortunately, at the moment there still are",,2019-10-22,https://phandroid.com/2019/10/22/xiaomis-strategy-for-2020-is-to-flood-the-market-with-5g-smartphones/,https://phandroid.com/wp-content/uploads/2019/09/xiaomi-mi-9t-640x300.jpg
U.S. Cannabis Market To Hit $30 Billion By 2025 As More Than 38 Million Americans Try Marijuana,dispensaries.com,Greenentrepreneur.com,"Even by 'conservative' estimates, the U.S. marijuana markets looks set to skyrocket over the next few years.","October
8, 2019
3 min read
Opinions expressed by Entrepreneur contributors are their own.
The U.S. cannabis market is projected to hit $30 billion in annual cannabis sales by 2025, according to a new report from an industry expert.
The “U.S. Cannabis Rep… [+3252 chars]",2019-10-08,https://www.greenentrepreneur.com/article/340498,https://assets.entrepreneur.com/content/3x2/2000/20191008132311-GettyImages-1142333636.jpeg
Google Announces New Google Assistant With Huge Boost To Speed,msmash,Slashdot.org,"Google has announced the second-generation version of its Google Assistant software, which promises new capabilities, a design overhaul, and a noticeable boost to speed. From a report: That last upgrade means the new Assistant can launch and return answers to…",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,2019-10-15,https://tech.slashdot.org/story/19/10/15/2013230/google-announces-new-google-assistant-with-huge-boost-to-speed,https://a.fsdn.com/sd/topics/ai_64.png
HC asks Kochi Corpn. to walk the talk,Special Correspondent,The Hindu,"Slams it for inept handling of flood, directs govt. to form task force to deal with emergency situations",The Kerala High Court on Wednesday observed that the time had come to make Kochi Corporation accountable for every penny it spent in the name of public good and to ensure that whip was cracked so that it would do what was expected of it rather than merely ser… [+2185 chars],2019-10-23,https://www.thehindu.com/news/national/kerala/hc-asks-kochi-corpn-to-walk-the-talk/article29780019.ece,https://www.thehindu.com/news/national/kerala/x6mtsk/article29780026.ece/ALTERNATES/LANDSCAPE_615/24KIRAIN
Protesters flood Bolivia capital with Morales on brink of victory,Al Jazeera,Al Jazeera English,Largest protest in Bolivia in decades reported as opposition leader and his supporters say won't recognise poll result.,"Bolivia's opposition supporters furious over what they saw as an attempt by leftist President Evo Morales to rig the election on Sunday, protested have outside the hotel in the capital city of La Paz where the country's electoral board was processing remainin… [+4303 chars]",2019-10-23,https://www.aljazeera.com/news/2019/10/protesters-flood-bolivia-capital-morales-brink-victory-191023034456339.html,https://www.aljazeera.com/mritems/Images/2019/10/23/7cb48c7543b349759154ba8585d82d54_18.jpg
"SOCGEN: A recession is coming soon, but these 3 trades can help investors dominate when it hits — and avoid the worst of the damage",Marley Jay,Business Insider,"Sophie Huynh, a cross asset strategist at Societe Generale, says the US has less than a year to go before a recession hits and a bear market in US stocks sets in. Still, Huynh says investors should understand there are limits to how bad things are going to ge…","The three-legged stool is a classic approach to retirement. And Sophie Huynh, a cross asset strategist at Societe Generale, says a different three-legged stool can help investors prepare for a rough stretch in the stock market.
Huynh expects the US economy t… [+3465 chars]",2019-10-10,https://www.businessinsider.com/next-recession-how-to-invest-3-trades-societe-generale-2019-10,https://image.businessinsider.com/5d9e32eb122bd57fab71aec6?width=1200&format=jpeg
What's really going on inside an insect-munching venus flytrap,Elizabeth McCauley and Shira Polan,Business Insider,"Venus flytraps rarely catch flies, despite their name. Instead, they mostly catch spiders, ants, and other critters that can't fly. The trap itself is made of modified leaves containing three trigger hairs. When a spider walks by and brushes against these hai…","Following is a transcript of the video.
Narrator: When it comes to deadly predators, plants generally don't come to mind. After all, they're typically at the bottom of the food chain. But the Carolinas are home to one vicious vegetable: The Venus flytrap. 
… [+2942 chars]",2019-09-30,https://www.businessinsider.com/whats-inside-a-venus-flytrap-2019-9,https://amp.businessinsider.com/images/5d8cec7d2e22af066456c444-1920-960.png
Nobel Laureate Robert Shiller forewarned investors about the dot-com and housing bubbles. Now he tells us which irrational market behaviors have him most worried.,Akin Oyedele,Business Insider,"Robert Shiller, the Nobel Prize-winning economist who predicted the dot-com and housing bubbles, continues to study the catalysts that make certain asset classes go ""viral."" In an exclusive interview with Business Insider, Shiller shared where he sees excess …","Nobel-winning economist Robert Shiller knows market excess when he sees it.
He famously sounded alarms on two of the biggest asset bubbles in history: the dot-com bubble of the late 1990s and the housing bubble of the mid-2000s. Both times, he immortalized h… [+3134 chars]",2019-10-11,https://www.businessinsider.com/robert-shiller-interview-on-market-bubbles-exuberance-and-narratives-2019-10,https://image.businessinsider.com/5d9f90194af90911283ba807?width=1200&format=jpeg
WATCH: Polls show increase in support for impeachment,ABC News,Goodmorningamerica.com,A Quinnipiac poll – the  first full poll since Speaker Pelosi announced a formal investigation -- showed a 10-point jump in support for President Trump’s impeachment.,"<li>Now Playing: Americans react to impeachment inquiry
</li><li>Now Playing: Whistleblower's attorneys have 'serious concerns' for client's safety
</li><li>Now Playing: How to safely escape a flash flood
</li><li>Now Playing: New law allows college athlet… [+1351 chars]",2019-10-01,https://www.goodmorningamerica.com/news/video/polls-show-increase-support-impeachment-65973597,https://s.abcnews.com/images/GMA/191001_gma_poll1_hpMain_16x9_992.jpg
Barcelona to Face Cartagena in Fundraiser Friendly for Flood Victims,90Min,Si.com,News from around the web.,"Barcelona will take on Segunda División B side FC Cartagena at the Estadio Cartagonova on November 13, during the international break, the club has announced.
Following last month's floods in the Spanish province of Murcia, the match will be played to genera… [+1629 chars]",2019-10-03,https://www.si.com/soccer/2019/10/03/barcelona-face-cartagena-fundraiser-friendly-flood-victims,https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/images/fc-barcelona-v-inter-group-f-uefa-champions-league-5d96017284fe34463f000001.jpg&w=1200&h=628&c=sc&poi=face&q=85
Spanish rescuers battle to reach trapped cavers,https://www.facebook.com/bbcnews,BBC News,Four members of a Portuguese climbing club are cut off by flooding in a cave network in Cantabria.,"Image copyrightEsocanImage caption
 Rescuers are fixing ropes to the cave walls to help get past the water
Spanish rescuers are trying to reach four Portuguese cavers trapped by a sudden flood in a cave network in Cantabria, northern Spain.
The four, from … [+1019 chars]",2019-10-21,https://www.bbc.co.uk/news/world-europe-50125903,https://ichef.bbci.co.uk/news/1024/branded_news/DF2B/production/_109313175_cavers.png
Russia dam collapse at Siberia gold mine kills 13,https://www.facebook.com/bbcnews,BBC News,Local officials open a criminal investigation over reports the dam was built illegally.,"Image copyrightAFP/ Russian Emergency Situations MinistryImage caption
 Images from the scene show heavy local flooding
At least 13 people have died and a dozen others are missing after a dam collapse at a gold mine in Siberia.
The dam, on the Seiba river … [+1067 chars]",2019-10-19,https://www.bbc.co.uk/news/world-europe-50108413,https://ichef.bbci.co.uk/news/1024/branded_news/10C8D/production/_109294786_923708c6-d9b4-4173-a4e8-f3cffa0dec50.jpg
New study examines federal homeowner buyouts,Peter Bothum,Phys.org,The Federal Emergency Management Agency has been offering voluntary buyout programs to homeowners in flood-prone neighborhoods since the 1980s.,"The Federal Emergency Management Agency has been offering voluntary buyout programs to homeowners in flood-prone neighborhoods since the 1980s.
And with increasingly powerful storms battering coastlines and flooding becoming more ubiquitous after heavy rains… [+7058 chars]",2019-10-10,https://phys.org/news/2019-10-federal-homeowner-buyouts.html,https://scx2.b-cdn.net/gfx/news/hires/2019/1-flood.jpg
The Great Data Flood Ahead,,Semiengineering.com,"So much data, so little time to process it.","The number of devices connected to the Internet is expected to exceed 1 trillion devices over the next decade or so. The timeline is a bit fuzzy, in part because no one is actually counting all of these devices, but the implications are pretty clear. A data d… [+4366 chars]",2019-09-30,https://semiengineering.com/the-great-data-flood-ahead/,https://i1.wp.com/semiengineering.com/wp-content/uploads/2019/09/berlin-1156844_1280.jpg?fit=1280%2C853&ssl=1
Tegan & Sara revisit their youth in memoir about early life in Calgary - Calgary Herald,,Calgaryherald.com,"Tegan & Sara revisit their youth in memoir about early life in Calgary Calgary Herald Reviews Tegan and Sara Hey, I'm Just Like You While compiling research for their new Exclaim! Tegan and Sara Rewrite the Queer Coming-of-Age Story The Atlantic Tegan and Sar…","Late in Tegan and Sara Quin’s new book about their formative years in Calgary, the twins go to a New Year’s Eve party that somehow leads to a harrowing car chase.
It’s one of the more surreal passages from High School, the Quin sisters’ often funny and occas… [+5377 chars]",2019-09-30,https://calgaryherald.com/entertainment/local-arts/tegan-amp-sara-revisit-their-youth-memoir-about-early-life-in-calgary,https://postmediacalgaryherald2.files.wordpress.com/2019/09/1001_arts_feat_tegan_and_sara-w.jpg
Winter storm moves east after dumping up to 4 feet of snow on parts of Montana,Max Golembo,ABC News,"After hitting Montana, a winter storm moves east Monday, with flash flooding and a severe weather threat in store for the Great Plains and Midwest.","After burying Montana, a winter storm moves east Monday, with flash flooding and a severe weather threat in store for the Great Plains and Midwest.
Interested in Weather?
Add Weather as an interest to stay up to date on the latest Weather news, video, and a… [+1576 chars]",2019-09-30,https://abcnews.go.com/US/winter-storm-moves-east-dumping-feet-snow-montana/story?id=65951586,https://s.abcnews.com/images/US/montana-snowfall-20190930_hpMain_20190930-080944_16x9_992.jpg
Behold the glowing Yooperlite rocks of Lake Superior,Rob Beschizza,Boingboing.net,"Described by their finder as "" Yoopalite "" rocks, a cache of fluorescent sodalite-laced stones was found on a Michigan beach. The apparently bland, well-weathered pebbles light up under 365nm; agate-hunter Erik Rintamaki discovered them in 2017 while experime…","Earth, Mars and now Titan form an exclusive club among the solar system’s celestial bodies: dust storms. Titan is an intriguing world in a way quite similar to Earth. In fact, it is the only moon of the Solar System with a substantial atmosphere and the only … [+1556 chars]",2019-09-30,https://boingboing.net/2019/09/30/behold-the-glowing-yooperlite.html,https://i1.wp.com/media.boingboing.net/wp-content/uploads/2019/09/yooperlite-rock-4.jpg?fit=1200%2C900&ssl=1
"1,500-mile corridor of US on alert for flooding as repeated downpours strike",Alex Sosnowski,Yahoo.com,"Flash flood watches and warnings are in effect across several states stretching from New Mexico to Wisconsin on Monday, as a narrow swath of soaking rain is expected to target the middle of the nation this week.The combination of tropical moisture and a tempe…","Flash flood watches and warnings are in effect across several states stretching from New Mexico to Wisconsin on Monday, as a narrow swath of soaking rain is expected to target the middle of the nation this week.
The combination of tropical moisture and a tem… [+3114 chars]",2019-09-30,https://news.yahoo.com/1-500-mile-corridor-us-151820597.html,https://s.yimg.com/ny/api/res/1.2/gVUrwLe8_chNV3OyqKRgSg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTI0MDtoPTE4MA--/https://s.yimg.com/uu/api/res/1.2/hwv31H1zIqCKqpJrcl0BMA--~B/aD05MDt3PTEyMDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en-us/accuweather_297/dea171d218bcee3ce1999d7570482b3f
What's really going on inside an insect-munching venus flytrap,Elizabeth McCauley and Shira Polan,Business Insider,"Venus flytraps rarely catch flies, despite their name. Instead, they mostly catch spiders, ants, and other critters that can't fly. The trap itself is made of modified leaves containing three trigger hairs. When a spider walks by and brushes against these hai…","Following is a transcript of the video.
Narrator: When it comes to deadly predators, plants generally don't come to mind. After all, they're typically at the bottom of the food chain. But the Carolinas are home to one vicious vegetable: The Venus flytrap. 
… [+2942 chars]",2019-09-30,https://www.businessinsider.com/whats-inside-a-venus-flytrap-2019-9,https://amp.businessinsider.com/images/5d8cec7d2e22af066456c444-1920-960.png
Cyclists to map State’s post-flood tourism revival,Staff Reporter,The Hindu,Duo aim at countering the campaign that ‘Kerala’s tourism has collapsed’,"It is no secret that the tourism sector, which used to be one of the most thriving industries in the State, had faced a severe setback after the 2018 floods. The southern districts of Idukki, Kottayam and Alappuzha are still facing the repercussions more than… [+1837 chars]",2019-09-30,https://www.thehindu.com/news/national/kerala/cyclists-to-map-states-post-flood-tourism-revival/article29560467.ece,https://www.thehindu.com/news/national/kerala/r5zcne/article29560465.ece/ALTERNATES/LANDSCAPE_615/01ctSahirAbdulJabbar
Flood victims worried as relief centres close down,Special Correspondent,The Hindu,‘My house was washed away and I have nowhere to go’,"Flood-affected families in some villages of Belagavi district in Karnataka are complaining that officials are closing down relief centres without making adequate alternative arrangements for them. 
In Ramdurg and Gokak, around 150 families have petitioned th… [+1800 chars]",2019-09-29,https://www.thehindu.com/news/national/karnataka/flood-victims-worried-as-relief-centres-close-down/article29550812.ece,https://www.thehindu.com/news/national/karnataka/t4vgg/article29550811.ece/ALTERNATES/LANDSCAPE_615/30BG-RELIEFCENTRE
BSY should take all-party team to seek flood aid from Centre: Siddaramaiah,Staff Reporter,The Hindu,"Expressing dissatisfaction over the way flood relief work is being handled, Congress Legislative Party leader Siddaramaiah said on Monday that both the Union and State governments were insensitive to","Expressing dissatisfaction over the way flood relief work is being handled, Congress Legislative Party leader Siddaramaiah said on Monday that both the Union and State governments were insensitive to the peoples woes. 
Around 2.5 lakh houses collapsed in the… [+2599 chars]",2019-09-30,https://www.thehindu.com/news/national/karnataka/bsy-should-take-all-party-team-to-seek-flood-aid-from-centre-siddaramaiah/article29559623.ece,https://www.thehindu.com/news/national/karnataka/67sv80/article29559622.ece/ALTERNATES/LANDSCAPE_615/01BGRAICHURSIDDARAMAIAH
"Colt has stopped making AR-15s for civilians, and other gunmakers may follow its lead",Military.com,Military.com,"Joshua Roberts/Reuters The gunmaker Colt has decided to stop civilian production of the AR-15 rifle. The decision shook the small-arms industry, but current market dynamics mean other gunmakers are likely to follow suit. Visit Business Insider's homepage for …","Colt's recent decision to halt civilian production of AR-15s sent a tremor through the small-arms community, a sign that other gunmakers may fall victim to a market swelled to capacity with the popular semi-automatic rifle.
Just a few years ago, in the run-u… [+4676 chars]",2019-09-30,https://www.military.com/daily-news/2019/09/29/colts-halt-civilian-ar-15-sales-could-prompt-other-gunmakers-exit-market.html,https://image.businessinsider.com/5a8ede4f391d941a008b47c5?width=1200&format=jpeg
Astounding Footage Of A River Changing Course And Pouring Into A Gargantuan Pit Mine,Digg,Digg.com,The Lilagar River injust abruptly changed course after heavy rains and flooded into the gigantic Deepka coal mine.,Remember that scene in “Lord of the Rings” when the Ents dismantle a dam and flood Isengard? These videos from India where the Lilagar River just abruptly changed course after heavy rains and flooded into the gigantic Dipka coal mine are eerily reminiscent of… [+26 chars],2019-09-30,https://digg.com/2019/dipka-coal-mine-lilagar-flood,
"Water level of Sukhna Lake reaches near danger mark, alert sounded",Express News Service,Indianexpress.com,"On September 24, 2018, two flood gates were opened and lifted up to 9 inches in three shifts for releasing water from the side of Regulatory End.","Water level of Sukhna Lake crosses 1162 feet against the danger mark of 1163 feet after rain in Chandigarh on Sunday. (Express photo by Kamleshwar Singh)
THE WATER level of Sukhna Lake on Sunday was recorded 1162.80, merely 20 cm below danger mark of 1163. T… [+1745 chars]",2019-09-29,https://indianexpress.com/article/cities/chandigarh/water-level-of-sukhna-lake-reaches-near-danger-mark-alert-sounded-6039845/,https://images.indianexpress.com/2019/09/sukhna-lake.jpg?w=759
19 NDRF teams deployed in flood-hit areas,ANI,The Times of India,"19 NDRF teams deployed in flood-hit areasOn Sunday, NDRF teams carried out evacuation operation in low lying parts of Patna and evacuated 235 people to safer places.","As many as 19 teams of National Disaster Response Force (NDRF) have been deployed in Bihar, where normal life has been affected due to incessant rainfall. NDRF teams are carrying out rescue and evacuation operations along with other agencies in the flood-affe… [+842 chars]",2019-09-30,https://economictimes.indiatimes.com/news/politics-and-nation/bihar-19-ndrf-teams-deployed-in-flood-affected-areas/articleshow/71368801.cms,"https://img.etimg.com/thumb/msid-71368802,width-1070,height-580,imgsize-238394,overlay-economictimes/photo.jpg"
EC permits Maharashtra govt to continue flood relief,Express News Service,Indianexpress.com,Permission was sought since the Model Code of Conduct is in force since September 21 when the EC announced elections in Maharashtra and Haryana.,"Chief Election Commissioner Sunil Arora. (File) 
The Election Commission (EC) on Sunday gave its consent to Maharashtra government’s request to continue the release of funds for flood rehabilitation and relief in the state. Permission was sought since the Mo… [+1376 chars]",2019-09-29,https://indianexpress.com/elections/election-commission-maharashtra-floods-relief-6039228/,https://images.indianexpress.com/2019/09/sunil-arora-759.jpg?w=759
Google reportedly under antitrust scrutiny for new internet encryption protocol - CNET,Steven Musil,Cnet.com,New standard aims to improve security and privacy by encrypting internet traffic.,"Google is reportedly under antitrust scrutiny for its plans to adopt a new DNS encryption protocol.
Chesnot / Getty Images
Google's plans to use a new Internet Protocol has raised concerns among congressional antitrust investigators who worry it could give … [+1699 chars]",2019-09-29,https://www.cnet.com/news/google-reportedly-under-antitrust-scrutiny-for-new-internet-protocol/,https://cnet3.cbsistatic.com/img/dmPxM1tKgSuFybhbNIIs9N_TNzk=/756x567/2019/09/29/0aa5a514-a589-46e6-babc-d2ca6e82fc52/gettyimages-1173599529.jpg
"The Climate Crisis is Global, but These 6 Places Face the Most Severe Consequences",Tara Law,Yahoo.com,"Climate change is expected to affect every country in the world, but its impact will not be felt equally across all regions. These countries and cities are among the places that will be the worst hit","Climate change is expected to affect every country in the world, but its impact will not be felt equally across all regions and some will be worse hit than others because of a range of different threats.
Developing countries, places with widespread poverty, … [+12367 chars]",2019-09-30,https://news.yahoo.com/climate-crisis-global-6-places-221938762.html,https://s.yimg.com/ny/api/res/1.2/Nn06W4QA4xKKHJEO1hSyXA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuNzU-/https://s.yimg.com/uu/api/res/1.2/Xn3bAtu8hr0MfDdUthMBIA--~B/aD02ODM7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/time_72/1bbba4b6ccc1892ba9052945fd57a1a1
Chicago Weather: Flash flooding possible in Chicago as southern suburbs recover from heavy rains - WLS-TV,Eric Horng,Abc7chicago.com,"Chicago Weather: Flash flooding possible in Chicago as southern suburbs recover from heavy rains WLS-TV Flood Warning until early forenoon in the area along and south of the Interstate-80 corridor WGN TV Chicago Road washouts, flood scare on the Illinois Rive…","CHICAGO (WLS) -- Chicago could see flash flooding Saturday night as heavy rain continues to move through the area.The National Weather Service has issued a Flash Flood Watch for Chicago from Saturday at 10 p.m. to Sunday at 10 a.m.
Chicago's south and southw… [+1894 chars]",2019-09-28,https://abc7chicago.com/weather/flash-flooding-possible-in-chicago-as-suburbs-recover-from-heavy-rains/5575260/,https://cdn.abcotvs.com/dip/images/5576208_092819-wls-flooding-10p-vid.jpg?w=1600
Bihar floods: NDRF rescues Deputy CM Sushil Modi from his residence,,The Hindu,Deputy Chief Minister of Bihar Sushil Kumar Modi was rescued by the National Disaster Response Force (NDRF) from his residence on September 30.Several parts of Bihar are reeling under  floods followin,"Deputy Chief Minister of Bihar Sushil Kumar Modi was rescued by the National Disaster Response Force (NDRF) from his residence on September 30.
Several parts of Bihar are reeling under  floods following incessant showers over the past few days. 
Bihar Chief… [+139 chars]",2019-09-30,https://www.thehindu.com/news/national/bihar-floods-ndrf-rescues-deputy-cm-sushil-modi-from-his-residence/article29561108.ece,https://www.thehindu.com/news/lzg1wz/article29561109.ece/ALTERNATES/LANDSCAPE_615/SushilModiANI
Chicago Weather: Flash flooding possible in Chicago area Saturday evening - WLS-TV,Eric Horng,Abc7chicago.com,"Chicago Weather: Flash flooding possible in Chicago area Saturday evening WLS-TV FLASH FLOOD WARNING in effect for part of our viewing area; thousands without power WSBT-TV Chicago Weather Live Radar: Heavy rain, wind causes flooding, damage in south, southwe…","CHICAGO (WLS) -- Chicago could see flash flooding Saturday night as heavy rain continues to move through the area.The National Weather Service has issued a Flash Flood Watch for Chicago from Saturday at 10 p.m. to Sunday at 10 a.m.
Chicago's south and southw… [+1389 chars]",2019-09-28,https://abc7chicago.com/weather/flash-floods-possible-in-chicago-area-saturday-night/5575260/,https://cdn.abcotvs.com/dip/images/5575885_092819-wls-flooding-5p-vid.jpg?w=1600
Opposition leaders making false charges against BJP government: Eshwarappa,Staff Reporter,The Hindu,Reacting strongly to the criticism levelled at Chief Minister B.S. Yediyurappa by his predecessors Siddaramaiah and H.D. Kumaraswamy over his “tightrope walk” statement and the execution of relief wor,"Reacting strongly to the criticism levelled at Chief Minister B.S. Yediyurappa by his predecessors Siddaramaiah and H.D. Kumaraswamy over his tightrope walk statement and the execution of relief works in flood-affected areas, K.S. Eshwarappa, Minister for RDP… [+1822 chars]",2019-09-30,https://www.thehindu.com/news/national/karnataka/opposition-leaders-making-false-charges-against-bjp-government-eshwarappa/article29559562.ece,https://www.thehindu.com/news/national/karnataka/nggsuv/article29559561.ece/ALTERNATES/LANDSCAPE_615/01BGSMGBSYKSE
Video of woman swimming in floods not from Bihar,,The Times of India,A video showing a woman trying to swim in the floodwater that entered a building is being shared on social media platforms and WhatsApp with a claim that it's from Bihar.,"CLAIM
A video showing a woman trying to swim in the floodwater that entered a building, possibly her house, is being widely shared on social media platforms and WhatsApp with a claim that the video was shot in Bihar's Patna, a state that is reeling from floo… [+1799 chars]",2019-09-30,https://timesofindia.indiatimes.com/times-fact-check/news/fake-alert-video-of-woman-trying-to-swim-in-floodwater-not-from-bihar/articleshow/71371295.cms,"https://static.toiimg.com/thumb/msid-71371409,width-1070,height-580,imgsize-1837087,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
"Bihar flood: Death toll reaches 27, Patna badly affected; IMD predicts more rain",IE Online,Indianexpress.com,"Battered by heavy rainfall for the past 48 hours in 3 districts of Bihar, at least 27 people have died in the state due to mishaps caused by the downpour.","Download the Indian Express apps for iPhone, iPad or Android",2019-09-30,https://indianexpress.com/videos/news-video/bihar-flood-death-toll-reaches-27-patna-badly-affected-imd-predicts-more-rain-videonews-6090628943001/,https://cf-images.ap-southeast-1.prod.boltdns.net/v1/static/5798671093001/32af3efb-1010-47c1-ba6a-fbde0b74a170/ec16f00c-f866-4f88-9aa7-86577a9a91c5/633x533/match/image.jpg
Do we have any Florida men/women here?,https://facebook.com/9gag,9gag.com,"Tags: florida man, funny, flood 368 points, 19 comments.","We provides an online platform to allows users to upload and share images, videos, and other content. We take the rights of intellectual property owners very seriously and comply as a service provider with all applicable provisions of the United States Digita… [+487 chars]",2019-09-30,https://9gag.com/gag/aV0qxnv/do-we-have-any-florida-menwomen-here,https://images-cdn.9gag.com/photo/aV0qxnv_700b.jpg
Report: Chris Ash Fired as Rutgers Head Coach After Blowout Loss to Michigan,Rob Goldberg,Bleacher Report,"Rutgers has fired head football coach  Chris Ash  after a 1-3 start to the 2019 season, as first reported by  Bruce Feldman  of The Athletic...","Gregory Shamus/Getty Images
Rutgers has fired head football coach Chris Ash after a 1-3 start to the 2019 season, as first reported by Bruce Feldman of The Athletic.
The team confirmed the news in a statement, announcing tight ends coach Nunzio Campanile wi… [+1195 chars]",2019-09-29,https://bleacherreport.com/articles/2855837-report-chris-ash-fired-as-rutgers-head-coach-after-blowout-loss-to-michigan,https://img.bleacherreport.net/img/images/photos/003/830/582/hi-res-45b69b3e50bb376fc9fe17eaa1779bbc_crop_exact.jpg?w=1200&h=1200&q=75
EXCLUSIVE PREVIEW: Rain | CBR,CBR Staff,Cbr.com,Dark Horse Comics' Rain chronicles two young women trying to survive a disastrous flood in 2015 Northern Ireland.,"Set against the backdrop of the disastrous 2015 floods in northern England, Rain chronicles the relationship between two young women, one an environmental activist. Their wild moorland is being criminally mismanaged, crops are being poisoned, and animals are … [+532 chars]",2019-09-29,https://www.cbr.com/preview-rain/,https://static1.cbrimages.com/wordpress/wp-content/uploads/2019/09/rain-hardcover-header.jpg
"Floods kill 113 in north India in late monsoon burst, jail, hospital submerged",Saurabh Sharma,Reuters,"Heavy rains have killed at least 113 people in India's Uttar Pradesh and Bihar states over the past three days, officials said on Monday, as flood waters swamped a major city, inundated hospital wards and forced the evacuation of inmates from a jail.","LUCKNOW, India (Reuters) - Heavy rains have killed at least 113 people in India’s Uttar Pradesh and Bihar states over the past three days, officials said on Monday, as flood waters swamped a major city, inundated hospital wards and forced the evacuation of in… [+1568 chars]",2019-09-30,https://www.reuters.com/article/us-india-floods-idUSKBN1WF0RH,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png
Retreating Monsoons in India Wreck Flood Havoc,,Voanews.com,Climate experts warn that extreme weather events pose a major challenge to the country’s crowded and often unplanned cities,"NEW DELHI - This is the time of year when monsoons in India are usually retreating. But torrential rains in the last three days have killed over a hundred people, inundated a major city, disrupted rail and road traffic, and caused widespread havoc in two of t… [+2796 chars]",2019-09-30,https://www.voanews.com/south-central-asia/retreating-monsoons-india-wreck-flood-havoc,https://media.voltron.voanews.com/Drupal/01live-166/2019-09/AP_19273480405639.jpg
Flood warnings as heavy rain cancels events,https://www.facebook.com/bbcnews,BBC News,The route of the Cycling Road World Championships is changed as heavy persistent rain falls.,"Image copyrightPA MediaImage caption
 Riders in the Cycling Road World Championships are being diverted after starting in Leeds
A number of flood warnings are in place and events have been cancelled across England due to heavy rain.
In Yorkshire, where the… [+465 chars]",2019-09-29,https://www.bbc.co.uk/news/uk-england-49869924,https://ichef.bbci.co.uk/news/1024/branded_news/2C57/production/_109015311_uci.jpg
